Date,Dernier,Ouv., Plus Haut,Plus Bas,Vol.,Variation %,Devise
18/10/2019,"10,7163","10,6909","10,7251","10,6802","125,47K","0,28%",EUR/MAD
17/10/2019,"10,6861","10,6632","10,7054","10,6548","146,15K","0,25%",EUR/MAD
16/10/2019,"10,6593","10,6520","10,6792","10,6385","147,58K","0,09%",EUR/MAD
15/10/2019,"10,6493","10,6655","10,6795","10,6293","153,10K","-0,13%",EUR/MAD
14/10/2019,"10,6630","10,6755","10,6788","10,6477","118,39K","-0,03%",EUR/MAD
11/10/2019,"10,6657","10,6566","10,6868","10,6487","155,92K","0,13%",EUR/MAD
10/10/2019,"10,6519","10,6369","10,6744","10,6327","152,52K","0,18%",EUR/MAD
09/10/2019,"10,6323","10,6421","10,6622","10,6286","121,81K","0,06%",EUR/MAD
08/10/2019,"10,6263","10,6236","10,6602","10,6174","107,65K","0,10%",EUR/MAD
07/10/2019,"10,6156","10,6418","10,6566","10,6194","86,68K","-0,22%",EUR/MAD
04/10/2019,"10,6389","10,6342","10,6614","10,6271","103,75K","0,11%",EUR/MAD
03/10/2019,"10,6276","10,6489","10,6574","10,6256","113,50K","-0,12%",EUR/MAD
02/10/2019,"10,6402","10,6374","10,6566","10,6219","93,52K","0,12%",EUR/MAD
01/10/2019,"10,6278","10,6241","10,6552","10,6053","92,95K","0,08%",EUR/MAD
30/09/2019,"10,6193","10,6534","10,6606","10,6141","84,88K","-0,27%",EUR/MAD
27/09/2019,"10,6481","10,6418","10,6659","10,6284","105,15K","0,13%",EUR/MAD
26/09/2019,"10,6347","10,6604","10,6819","10,6321","106,51K","-0,20%",EUR/MAD
25/09/2019,"10,6562","10,6867","10,6968","10,6518","106,40K","-0,24%",EUR/MAD
24/09/2019,"10,6820","10,6746","10,6964","10,6604","120,81K","0,12%",EUR/MAD
23/09/2019,"10,6690","10,6836","10,7117","10,6551","100,45K","-0,08%",EUR/MAD
20/09/2019,"10,6775","10,6939","10,7108","10,6768","101,91K","-0,07%",EUR/MAD
19/09/2019,"10,6848","10,6913","10,7158","10,6845","109,76K","-0,03%",EUR/MAD
18/09/2019,"10,6875","10,7048","10,7233","10,6770","115,54K","-0,12%",EUR/MAD
17/09/2019,"10,7001","10,6690","10,7135","10,6553","136,21K","0,34%",EUR/MAD
16/09/2019,"10,6643","10,6929","10,7056","10,6595","114,73K","-0,12%",EUR/MAD
13/09/2019,"10,6766","10,6589","10,7109","10,6522","117,75K","0,21%",EUR/MAD
12/09/2019,"10,6547","10,6381","10,6969","10,6053","138,44K","0,20%",EUR/MAD
11/09/2019,"10,6334","10,6601","10,6725","10,6217","125,34K","-0,22%",EUR/MAD
10/09/2019,"10,6568","10,6840","10,6967","10,6489","117,62K","-0,22%",EUR/MAD
09/09/2019,"10,6803","10,6608","10,7069","10,6521","96,48K","0,27%",EUR/MAD
06/09/2019,"10,6515","10,6369","10,6840","10,6290","128,11K","0,17%",EUR/MAD
05/09/2019,"10,6331","10,6679","10,6895","10,6302","141,54K","-0,30%",EUR/MAD
04/09/2019,"10,6647","10,6240","10,6806","10,6178","158,03K","0,43%",EUR/MAD
03/09/2019,"10,6193","10,6011","10,6322","10,5771","141,24K","0,22%",EUR/MAD
02/09/2019,"10,5964","10,6132","10,6243","10,5910","89,93K","-0,09%",EUR/MAD
30/08/2019,"10,6056","10,6299","10,6484","10,5923","103,46K","-0,15%",EUR/MAD
29/08/2019,"10,6212","10,6384","10,6580","10,6220","103,39K","-0,09%",EUR/MAD
28/08/2019,"10,6304","10,6389","10,6572","10,6335","109,35K","-0,01%",EUR/MAD
27/08/2019,"10,6312","10,6351","10,6547","10,6226","110,46K","0,02%",EUR/MAD
26/08/2019,"10,6295","10,6701","10,6897","10,6201","112,55K","-0,21%",EUR/MAD
23/08/2019,"10,6523","10,6568","10,6791","10,6302","123,40K","0,00%",EUR/MAD
22/08/2019,"10,6526","10,6564","10,6782","10,6442","120,78K","0,05%",EUR/MAD
21/08/2019,"10,6472","10,6652","10,6743","10,6461","85,89K","-0,13%",EUR/MAD
20/08/2019,"10,6615","10,6540","10,6705","10,6426","89,58K","0,17%",EUR/MAD
19/08/2019,"10,6439","10,6807","10,6938","10,6489","79,39K","-0,22%",EUR/MAD
16/08/2019,"10,6676","10,6629","10,6940","10,6510","87,39K","0,09%",EUR/MAD
15/08/2019,"10,6582","10,6389","10,6880","10,6341","108,12K","0,26%",EUR/MAD
14/08/2019,"10,6301","10,6690","10,6890","10,6302","91,96K","-0,28%",EUR/MAD
13/08/2019,"10,6597","10,7105","10,7253","10,6685","92,39K","-0,37%",EUR/MAD
12/08/2019,"10,6998","10,7026","10,7272","10,6620","72,52K","0,05%",EUR/MAD
09/08/2019,"10,6941","10,6887","10,7154","10,6764","103,87K","0,11%",EUR/MAD
08/08/2019,"10,6821","10,7111","10,7435","10,6751","125,94K","-0,23%",EUR/MAD
07/08/2019,"10,7063","10,7122","10,7352","10,6972","128,44K","0,00%",EUR/MAD
06/08/2019,"10,7062","10,7074","10,7275","10,6902","129,59K","0,02%",EUR/MAD
05/08/2019,"10,7036","10,6844","10,7186","10,6752","115,46K","0,21%",EUR/MAD
02/08/2019,"10,6810","10,6833","10,6997","10,6678","119,10K","0,10%",EUR/MAD
01/08/2019,"10,6705","10,6868","10,6944","10,6568","126,43K","-0,11%",EUR/MAD
31/07/2019,"10,6826","10,7015","10,7236","10,6746","107,06K","-0,13%",EUR/MAD
30/07/2019,"10,6968","10,6994","10,7168","10,6892","89,76K","0,04%",EUR/MAD
29/07/2019,"10,6921","10,6903","10,7144","10,6824","72,05K","0,02%",EUR/MAD
26/07/2019,"10,6901","10,6987","10,7079","10,6813","85,06K","-0,04%",EUR/MAD
25/07/2019,"10,6949","10,7017","10,7185","10,6776","102,39K","-0,02%",EUR/MAD
24/07/2019,"10,6971","10,7367","10,7411","10,6908","102,77K","-0,33%",EUR/MAD
23/07/2019,"10,7329","10,7648","10,7756","10,7226","99,67K","-0,25%",EUR/MAD
22/07/2019,"10,7601","10,7642","10,7799","10,7532","96,18K","-0,01%",EUR/MAD
19/07/2019,"10,7617","10,7729","10,7813","10,7493","120,59K","-0,06%",EUR/MAD
18/07/2019,"10,7682","10,7345","10,7780","10,7282","101,91K","0,35%",EUR/MAD
17/07/2019,"10,7308","10,7313","10,7509","10,7192","89,91K","0,04%",EUR/MAD
16/07/2019,"10,7266","10,7577","10,7681","10,7183","86,21K","-0,26%",EUR/MAD
15/07/2019,"10,7544","10,7710","10,7847","10,7479","78,22K","-0,13%",EUR/MAD
12/07/2019,"10,7682","10,7740","10,7906","10,7572","101,35K","0,02%",EUR/MAD
11/07/2019,"10,7657","10,7587","10,7931","10,7535","104,81K","0,11%",EUR/MAD
10/07/2019,"10,7540","10,7401","10,7703","10,7125","107,44K","0,17%",EUR/MAD
09/07/2019,"10,7353","10,7719","10,7776","10,7305","96,66K","-0,26%",EUR/MAD
08/07/2019,"10,7636","10,7758","10,7869","10,7631","85,88K","-0,07%",EUR/MAD
05/07/2019,"10,7713","10,7980","10,8087","10,7640","100,21K","-0,21%",EUR/MAD
04/07/2019,"10,7943","10,8109","10,8225","10,7908","80,17K","-0,12%",EUR/MAD
03/07/2019,"10,8075","10,8448","10,8545","10,8020","98,36K","-0,30%",EUR/MAD
02/07/2019,"10,8401","10,8589","10,8763","10,8355","100,08K","-0,14%",EUR/MAD
01/07/2019,"10,8556","10,8953","10,9012","10,8437","98,82K","-0,28%",EUR/MAD
28/06/2019,"10,8860","10,8879","10,9067","10,8784","80,88K","0,00%",EUR/MAD
27/06/2019,"10,8856","10,8619","10,9025","10,8519","92,43K","0,25%",EUR/MAD
26/06/2019,"10,8581","10,8294","10,8815","10,8207","103,37K","0,32%",EUR/MAD
25/06/2019,"10,8238","10,8418","10,8613","10,8194","95,59K","-0,12%",EUR/MAD
24/06/2019,"10,8370","10,8154","10,8527","10,8108","80,28K","0,24%",EUR/MAD
21/06/2019,"10,8115","10,7787","10,8323","10,7708","98,64K","0,34%",EUR/MAD
20/06/2019,"10,7749","10,7434","10,7920","10,7330","114,06K","0,43%",EUR/MAD
19/06/2019,"10,7286","10,7830","10,7922","10,7129","75,99K","-0,47%",EUR/MAD
18/06/2019,"10,7793","10,8279","10,8432","10,7722","85,98K","-0,41%",EUR/MAD
17/06/2019,"10,8242","10,8445","10,8563","10,8196","68,54K","0,02%",EUR/MAD
14/06/2019,"10,8224","10,8643","10,8743","10,8311","94,57K","-0,29%",EUR/MAD
13/06/2019,"10,8542","10,8621","10,8811","10,8499","104,65K","-0,05%",EUR/MAD
12/06/2019,"10,8592","10,8930","10,9052","10,8577","103,16K","-0,31%",EUR/MAD
11/06/2019,"10,8931","10,8904","10,9025","10,8641","100,31K","0,05%",EUR/MAD
10/06/2019,"10,8876","10,8966","10,9038","10,8675","84,86K","-0,09%",EUR/MAD
07/06/2019,"10,8971","10,8798","10,9165","10,8684","86,24K","0,19%",EUR/MAD
06/06/2019,"10,8760","10,8693","10,9075","10,8495","102,10K","0,18%",EUR/MAD
05/06/2019,"10,8564","10,8714","10,9005","10,8517","101,44K","-0,11%",EUR/MAD
04/06/2019,"10,8686","10,8732","10,8969","10,8504","102,27K","-0,01%",EUR/MAD
03/06/2019,"10,8694","10,8398","10,8851","10,8214","102,26K","0,18%",EUR/MAD
31/05/2019,"10,8504","10,8323","10,8604","10,8244","139,75K","0,23%",EUR/MAD
30/05/2019,"10,8253","10,8309","10,8465","10,8202","118,18K","0,00%",EUR/MAD
29/05/2019,"10,8257","10,8433","10,8530","10,8237","132,97K","-0,13%",EUR/MAD
28/05/2019,"10,8400","10,8560","10,8637","10,8317","123,60K","-0,10%",EUR/MAD
27/05/2019,"10,8508","10,8590","10,8789","10,8377","94,43K","0,05%",EUR/MAD
24/05/2019,"10,8456","10,8384","10,8736","10,8340","106,54K","0,14%",EUR/MAD
23/05/2019,"10,8308","10,8015","10,8563","10,7905","117,72K","0,31%",EUR/MAD
22/05/2019,"10,7969","10,8188","10,8324","10,7984","107,23K","-0,10%",EUR/MAD
21/05/2019,"10,8073","10,8092","10,8303","10,7872","115,58K","0,03%",EUR/MAD
20/05/2019,"10,8040","10,7976","10,8189","10,7841","93,23K","0,13%",EUR/MAD
17/05/2019,"10,7902","10,7987","10,8106","10,7841","115,63K","-0,03%",EUR/MAD
16/05/2019,"10,7935","10,8101","10,8291","10,7878","119,36K","-0,11%",EUR/MAD
15/05/2019,"10,8053","10,8225","10,8303","10,7978","127,52K","-0,11%",EUR/MAD
14/05/2019,"10,8173","10,8237","10,8425","10,8084","111,24K","-0,02%",EUR/MAD
13/05/2019,"10,8200","10,8414","10,8462","10,8145","104,74K","-0,03%",EUR/MAD
10/05/2019,"10,8230","10,8294","10,8429","10,8164","143,95K","0,10%",EUR/MAD
09/05/2019,"10,8119","10,8301","10,8448","10,8092","146,78K","-0,13%",EUR/MAD
08/05/2019,"10,8263","10,8239","10,8506","10,8188","147,52K","0,08%",EUR/MAD
07/05/2019,"10,8174","10,8158","10,8384","10,8078","148,93K","0,09%",EUR/MAD
06/05/2019,"10,8082","10,8304","10,8356","10,7879","119,81K","-0,01%",EUR/MAD
03/05/2019,"10,8095","10,8174","10,8344","10,7890","124,23K","-0,03%",EUR/MAD
02/05/2019,"10,8127","10,8181","10,8302","10,8006","123,62K","0,05%",EUR/MAD
01/05/2019,"10,8071","10,8217","10,8510","10,7872","89,10K","-0,10%",EUR/MAD
30/04/2019,"10,8179","10,8041","10,8360","10,7964","131,13K","0,17%",EUR/MAD
29/04/2019,"10,7994","10,7843","10,8174","10,7726","100,66K","0,21%",EUR/MAD
26/04/2019,"10,7764","10,7676","10,8118","10,7466","137,49K","0,12%",EUR/MAD
25/04/2019,"10,7638","10,7816","10,7881","10,7573","150,34K","-0,06%",EUR/MAD
24/04/2019,"10,7706","10,7931","10,8086","10,7638","171,21K","-0,15%",EUR/MAD
23/04/2019,"10,7865","10,8059","10,8191","10,7781","147,84K","-0,12%",EUR/MAD
22/04/2019,"10,7997","10,8183","10,8247","10,7977","87,29K","-0,10%",EUR/MAD
19/04/2019,"10,8109","10,8162","10,8274","10,8033","119,45K","0,08%",EUR/MAD
18/04/2019,"10,8023","10,8369","10,8482","10,8024","157,72K","-0,27%",EUR/MAD
17/04/2019,"10,8312","10,8362","10,8594","10,8267","159,31K","-0,01%",EUR/MAD
16/04/2019,"10,8324","10,8451","10,8617","10,8278","147,12K","-0,12%",EUR/MAD
15/04/2019,"10,8457","10,8519","10,8678","10,8356","118,10K","-0,02%",EUR/MAD
12/04/2019,"10,8480","10,8395","10,8723","10,8311","153,70K","0,19%",EUR/MAD
11/04/2019,"10,8278","10,8509","10,8713","10,8305","156,53K","-0,19%",EUR/MAD
10/04/2019,"10,8480","10,8485","10,8657","10,8269","163,14K","0,03%",EUR/MAD
09/04/2019,"10,8452","10,8420","10,8639","10,8364","170,77K","0,05%",EUR/MAD
08/04/2019,"10,8402","10,8214","10,8630","10,8160","124,43K","0,19%",EUR/MAD
05/04/2019,"10,8195","10,8380","10,8528","10,8195","162,99K","-0,11%",EUR/MAD
04/04/2019,"10,8318","10,8419","10,8554","10,8216","170,93K","-0,06%",EUR/MAD
03/04/2019,"10,8386","10,8358","10,8568","10,8231","176,43K","0,11%",EUR/MAD
02/04/2019,"10,8270","10,8448","10,8564","10,8171","182,88K","-0,10%",EUR/MAD
01/04/2019,"10,8381","10,8394","10,8674","10,8326","139,01K","-0,01%",EUR/MAD
29/03/2019,"10,8395","10,8492","10,8652","10,8378","183,86K","-0,06%",EUR/MAD
28/03/2019,"10,8462","10,8583","10,8715","10,8392","189,31K","-0,04%",EUR/MAD
27/03/2019,"10,8502","10,8579","10,8783","10,8428","191,29K","0,04%",EUR/MAD
26/03/2019,"10,8457","10,8808","10,8959","10,8509","178,97K","-0,28%",EUR/MAD
25/03/2019,"10,8761","10,8878","10,8947","10,8551","138,93K","-0,03%",EUR/MAD
22/03/2019,"10,8794","10,9073","10,9204","10,8588","201,53K","-0,20%",EUR/MAD
21/03/2019,"10,9017","10,9146","10,9426","10,8872","187,57K","-0,02%",EUR/MAD
20/03/2019,"10,9042","10,8948","10,9459","10,8811","173,40K","0,18%",EUR/MAD
19/03/2019,"10,8849","10,8786","10,9066","10,8688","168,62K","0,09%",EUR/MAD
18/03/2019,"10,8752","10,8618","10,8920","10,8566","118,44K","0,07%",EUR/MAD
15/03/2019,"10,8671","10,8649","10,8861","10,8511","181,60K","0,07%",EUR/MAD
14/03/2019,"10,8596","10,8693","10,8868","10,8488","201,77K","-0,02%",EUR/MAD
13/03/2019,"10,8617","10,8547","10,8847","10,8440","195,42K","0,10%",EUR/MAD
12/03/2019,"10,8512","10,8348","10,8692","10,8218","204,96K","0,20%",EUR/MAD
11/03/2019,"10,8295","10,8266","10,8422","10,8068","149,76K","0,01%",EUR/MAD
08/03/2019,"10,8285","10,8108","10,8404","10,8021","163,29K","0,17%",EUR/MAD
07/03/2019,"10,8102","10,8529","10,8615","10,7956","167,21K","-0,39%",EUR/MAD
06/03/2019,"10,8529","10,8634","10,8705","10,8343","164,15K","-0,05%",EUR/MAD
05/03/2019,"10,8584","10,8550","10,8756","10,8399","172,14K","-0,02%",EUR/MAD
04/03/2019,"10,8606","10,8737","10,8910","10,8463","136,19K","-0,10%",EUR/MAD
01/03/2019,"10,8713","10,8790","10,8900","10,8513","199,34K","0,03%",EUR/MAD
28/02/2019,"10,8682","10,8697","10,8907","10,8511","200,59K","0,01%",EUR/MAD
27/02/2019,"10,8666","10,8673","10,8864","10,8438","185,53K","-0,03%",EUR/MAD
26/02/2019,"10,8698","10,8548","10,8724","10,8321","179,95K","0,16%",EUR/MAD
25/02/2019,"10,8527","10,8363","10,8689","10,8220","155,81K","0,05%",EUR/MAD
22/02/2019,"10,8478","10,7945","10,8597","10,7874","191,89K","0,50%",EUR/MAD
21/02/2019,"10,7941","10,7939","10,8143","10,7792","205,73K","0,00%",EUR/MAD
20/02/2019,"10,7938","10,7970","10,8183","10,7830","188,45K","-0,07%",EUR/MAD
19/02/2019,"10,8012","10,7923","10,8189","10,7698","173,81K","0,13%",EUR/MAD
18/02/2019,"10,7876","10,7767","10,8029","10,7617","133,89K","0,03%",EUR/MAD
15/02/2019,"10,7840","10,7844","10,8038","10,7520","191,96K","0,02%",EUR/MAD
14/02/2019,"10,7819","10,7582","10,7912","10,7387","191,11K","0,22%",EUR/MAD
13/02/2019,"10,7579","10,7668","10,7836","10,7464","191,40K","-0,09%",EUR/MAD
12/02/2019,"10,7673","10,7776","10,7834","10,7325","184,83K","-0,02%",EUR/MAD
11/02/2019,"10,7692","10,7965","10,8110","10,7533","153,28K","-0,39%",EUR/MAD
08/02/2019,"10,8117","10,8371","10,8474","10,7935","188,28K","-0,20%",EUR/MAD
07/02/2019,"10,8334","10,8487","10,8632","10,8146","198,51K","-0,19%",EUR/MAD
06/02/2019,"10,8544","10,8875","10,9080","10,8414","214,00K","-0,38%",EUR/MAD
05/02/2019,"10,8957","10,9087","10,9263","10,8790","212,90K","-0,07%",EUR/MAD
04/02/2019,"10,9035","10,9037","10,9155","10,8836","148,82K","-0,03%",EUR/MAD
01/02/2019,"10,9071","10,9148","10,9340","10,8983","210,19K","-0,03%",EUR/MAD
31/01/2019,"10,9100","10,9056","10,9412","10,8943","210,43K","0,00%",EUR/MAD
30/01/2019,"10,9103","10,8947","10,9314","10,8760","221,45K","0,15%",EUR/MAD
29/01/2019,"10,8941","10,8994","10,9129","10,8809","218,58K","0,02%",EUR/MAD
28/01/2019,"10,8915","10,8773","10,9060","10,8705","185,24K","0,03%",EUR/MAD
25/01/2019,"10,8887","10,8558","10,9023","10,8477","205,94K","0,30%",EUR/MAD
24/01/2019,"10,8558","10,8744","10,8915","10,8444","192,57K","-0,23%",EUR/MAD
23/01/2019,"10,8804","10,8675","10,8924","10,8564","171,00K","0,16%",EUR/MAD
22/01/2019,"10,8631","10,8670","10,8871","10,8471","183,22K","-0,06%",EUR/MAD
21/01/2019,"10,8698","10,8766","10,9149","10,8628","148,52K","0,00%",EUR/MAD
18/01/2019,"10,8698","10,8819","10,8909","10,8572","191,08K","-0,09%",EUR/MAD
17/01/2019,"10,8795","10,8796","10,8857","10,8552","221,02K","-0,05%",EUR/MAD
16/01/2019,"10,8844","10,8762","10,9088","10,8567",,"0,05%",EUR/MAD
15/01/2019,"10,8789","10,9262","10,9444","10,8267",,"-0,43%",EUR/MAD
14/01/2019,"10,9254","10,8860","10,9338","10,8626",,"0,30%",EUR/MAD
11/01/2019,"10,8923","10,9007","10,9291","10,8679",,"-0,09%",EUR/MAD
10/01/2019,"10,9017","10,9045","10,9232","10,8846",,"-0,02%",EUR/MAD
09/01/2019,"10,9035","10,8711","10,9114","10,8600",,"0,31%",EUR/MAD
08/01/2019,"10,8702","10,8823","10,8930","10,8566","8,98K","-0,11%",EUR/MAD
07/01/2019,"10,8818","10,8436","10,8925","10,8436","7,80K","0,32%",EUR/MAD
04/01/2019,"10,8469","10,8621","10,8755","10,8220","0,00K","-0,15%",EUR/MAD
03/01/2019,"10,8630","10,9032","10,9214","10,8374","11,07K","-0,35%",EUR/MAD
02/01/2019,"10,9017","10,9565","10,9748","10,8881","11,39K","-0,50%",EUR/MAD
01/01/2019,"10,9560","10,9596","10,9903","10,8706","4,15K","-0,07%",EUR/MAD
31/12/2018,"10,9638","10,9268","10,9638","10,9042",,"0,34%",EUR/MAD
28/12/2018,"10,9263","10,9015","10,9424","10,8966",,"0,22%",EUR/MAD
27/12/2018,"10,9024","10,8651","10,9169","10,8516",,"0,34%",EUR/MAD
26/12/2018,"10,8651","10,8652","10,9094","10,8382",,"-0,01%",EUR/MAD
25/12/2018,"10,8662","10,8830","10,9010","10,8496",,"-0,12%",EUR/MAD
24/12/2018,"10,8789","10,8617","10,9012","10,8426",,"0,13%",EUR/MAD
21/12/2018,"10,8647","10,8929","10,9070","10,8493",,"-0,26%",EUR/MAD
20/12/2018,"10,8934","10,8803","10,9134","10,8664",,"0,12%",EUR/MAD
19/12/2018,"10,8803","10,8748","10,9087","10,8644",,"0,05%",EUR/MAD
18/12/2018,"10,8752","10,8788","10,8997","10,8668",,"-0,04%",EUR/MAD
17/12/2018,"10,8797","10,8663","10,8926","10,8567",,"0,12%",EUR/MAD
14/12/2018,"10,8672","10,8500","10,8867","10,8314",,"0,14%",EUR/MAD
13/12/2018,"10,8519","10,8004","10,8670","10,7937",,"0,49%",EUR/MAD
12/12/2018,"10,7995","10,7786","10,8135","10,7715",,"0,17%",EUR/MAD
11/12/2018,"10,7810","10,7916","10,8133","10,7696",,"-0,14%",EUR/MAD
10/12/2018,"10,7958","10,8178","10,8585","10,7834",,"0,02%",EUR/MAD
07/12/2018,"10,7939","10,8026","10,8215","10,7904",,"-0,07%",EUR/MAD
06/12/2018,"10,8012","10,7919","10,8206","10,7736",,"0,10%",EUR/MAD
05/12/2018,"10,7909","10,7884","10,8007","10,7719",,"0,00%",EUR/MAD
04/12/2018,"10,7912","10,7927","10,8199","10,7754",,"0,00%",EUR/MAD
03/12/2018,"10,7917","10,7788","10,8330","10,7758",,"0,16%",EUR/MAD
30/11/2018,"10,7749","10,8088","10,8167","10,7673",,"-0,30%",EUR/MAD
29/11/2018,"10,8070","10,7996","10,8168","10,7881",,"0,08%",EUR/MAD
28/11/2018,"10,7982","10,7709","10,8087","10,7556",,"0,27%",EUR/MAD
27/11/2018,"10,7690","10,7834","10,7914","10,7614",,"-0,15%",EUR/MAD
26/11/2018,"10,7849","10,7828","10,8133","10,7620",,"0,03%",EUR/MAD
23/11/2018,"10,7814","10,8179","10,8262","10,7720",,"-0,34%",EUR/MAD
22/11/2018,"10,8182","10,8064","10,8385","10,7939",,"0,10%",EUR/MAD
21/11/2018,"10,8073","10,7993","10,8295","10,7897",,"0,07%",EUR/MAD
20/11/2018,"10,7993","10,8322","10,8413","10,7896",,"-0,30%",EUR/MAD
19/11/2018,"10,8323","10,8099","10,8423","10,7965",,"0,09%",EUR/MAD
16/11/2018,"10,8223","10,7912","10,8265","10,7803",,"0,31%",EUR/MAD
15/11/2018,"10,7892","10,7934","10,8139","10,7516",,"-0,03%",EUR/MAD
14/11/2018,"10,7920","10,7869","10,8218","10,7693",,"0,13%",EUR/MAD
13/11/2018,"10,7779","10,7584","10,7943","10,7512",,"0,19%",EUR/MAD
12/11/2018,"10,7575","10,7979","10,7998","10,7290",,"-0,44%",EUR/MAD
09/11/2018,"10,8054","10,8148","10,8237","10,7892",,"-0,10%",EUR/MAD
08/11/2018,"10,8158","10,8447","10,8530","10,8019",,"-0,20%",EUR/MAD
07/11/2018,"10,8371","10,8484","10,8782","10,8242",,"-0,10%",EUR/MAD
06/11/2018,"10,8476","10,8420","10,8542","10,8225",,"0,06%",EUR/MAD
05/11/2018,"10,8410","10,8452","10,8604","10,8083",,"0,01%",EUR/MAD
02/11/2018,"10,8394","10,8597","10,8873","10,8251",,"-0,19%",EUR/MAD
01/11/2018,"10,8605","10,8264","10,8765","10,8122",,"0,32%",EUR/MAD
31/10/2018,"10,8260","10,8397","10,8584","10,8066",,"-0,13%",EUR/MAD
30/10/2018,"10,8397","10,8470","10,8646","10,8309",,"-0,08%",EUR/MAD
29/10/2018,"10,8480","10,8726","10,8784","10,8387",,"-0,13%",EUR/MAD
26/10/2018,"10,8623","10,8500","10,8769","10,8270",,"0,11%",EUR/MAD
25/10/2018,"10,8505","10,8586","10,8864","10,8344",,"-0,08%",EUR/MAD
24/10/2018,"10,8591","10,8873","10,8997","10,8465",,"-0,28%",EUR/MAD
23/10/2018,"10,8893","10,8858","10,9050","10,8736",,"0,04%",EUR/MAD
22/10/2018,"10,8849","10,8958","10,9328","10,8791",,"-0,17%",EUR/MAD
19/10/2018,"10,9029","10,8802","10,9197","10,8710",,"0,19%",EUR/MAD
18/10/2018,"10,8817","10,8969","10,9184","10,8736",,"-0,15%",EUR/MAD
17/10/2018,"10,8978","10,9268","10,9403","10,8911",,"-0,26%",EUR/MAD
16/10/2018,"10,9263","10,9276","10,9511","10,9180",,"-0,01%",EUR/MAD
15/10/2018,"10,9271","10,9163","10,9467","10,8956",,"0,03%",EUR/MAD
12/10/2018,"10,9239","10,9254","10,9487","10,8969",,"-0,03%",EUR/MAD
11/10/2018,"10,9274","10,9055","10,9445","10,8973",,"0,19%",EUR/MAD
10/10/2018,"10,9063","10,8913","10,9231","10,8827",,"0,10%",EUR/MAD
09/10/2018,"10,8951","10,8951","10,9078","10,8668",,"-0,02%",EUR/MAD
08/10/2018,"10,8970","10,9065","10,9177","10,8734",,"-0,17%",EUR/MAD
05/10/2018,"10,9157","10,9038","10,9335","10,8888",,"0,11%",EUR/MAD
04/10/2018,"10,9042","10,8917","10,9192","10,8801",,"0,13%",EUR/MAD
03/10/2018,"10,8896","10,9169","10,9474","10,8790",,"-0,25%",EUR/MAD
02/10/2018,"10,9169","10,9345","10,9387","10,8965",,"-0,14%",EUR/MAD
01/10/2018,"10,9327","10,9357","10,9555","10,9026",,"-0,12%",EUR/MAD
28/09/2018,"10,9456","10,9384","10,9596","10,9163",,"0,00%",EUR/MAD
27/09/2018,"10,9459","10,9979","11,0079","10,9449",,"-0,41%",EUR/MAD
26/09/2018,"10,9915","10,9962","11,0151","10,9740",,"-0,09%",EUR/MAD
25/09/2018,"11,0017","10,9816","11,0191","10,9802",,"0,10%",EUR/MAD
24/09/2018,"10,9910","10,9995","11,0259","10,9675",,"-0,07%",EUR/MAD
21/09/2018,"10,9986","11,0002","11,0255","10,9824",,"-0,02%",EUR/MAD
20/09/2018,"11,0007","10,9657","11,0180","10,9542",,"0,30%",EUR/MAD
19/09/2018,"10,9680","10,9672","10,9886","10,9534",,"-0,01%",EUR/MAD
18/09/2018,"10,9691","10,9713","10,9929","10,9558",,"-0,02%",EUR/MAD
17/09/2018,"10,9708","10,9424","10,9789","10,9367",,"0,16%",EUR/MAD
14/09/2018,"10,9530","10,9706","10,9890","10,9391",,"-0,16%",EUR/MAD
13/09/2018,"10,9702","10,9486","10,9822","10,9344",,"0,21%",EUR/MAD
12/09/2018,"10,9476","10,9426","10,9638","10,9193",,"0,02%",EUR/MAD
11/09/2018,"10,9454","10,9371","10,9655","10,9234",,"0,06%",EUR/MAD
10/09/2018,"10,9386","10,9260","10,9528","10,9073",,"0,14%",EUR/MAD
07/09/2018,"10,9232","10,9604","10,9690","10,9154",,"-0,31%",EUR/MAD
06/09/2018,"10,9573","10,9558","10,9718","10,9381",,"0,01%",EUR/MAD
